Site,Plot,Yr,alpha,herbcover,amtreeprop,invtreeprop,lba,som,pH,shortcodes,percentamcover,percentinvcover
28,11,1,6,23.5,0.8409090909090909,0.1590909090909091,0.467311907,8.799,4.4,OV27,0.75,0.5
28,11,2,5,72.0,0.9764705882352941,0.023529411764705882,1.6277376940000001,9.31,6.053999999999999,W13,0.875,0.125
28,12,1,10,80.0,0.575,0.1,0.070685835,10.097999999999999,4.7,W10,1.0,1.0
28,12,2,7,43.0,0.17525773195876287,0.020618556701030927,1.6198837119999998,8.04,5.0,W21,0.9629629629629629,0.7777777777777778
28,13,1,9,14.5,0.1864406779661017,,0.08443030300000001,8.324,4.2,W10,1.0,1.0
28,13,2,2,1.5,,,0.375027623,10.4,4.031000000000001,W21,0.9333333333333333,0.7333333333333333
28,14,1,15,49.0,0.8529411764705882,0.07352941176470588,0.13744467900000001,10.369000000000002,5.4,OV27,1.0,1.0
28,14,2,10,85.5,0.8514851485148515,0.09900990099009901,1.325359401,10.6,7.34,OV27,1.0,
28,15,1,12,76.0,0.8977272727272727,0.07954545454545454,0.11584622900000001,10.888,6.5,W21,0.75,
28,15,2,6,34.5,0.8102564102564103,0.08205128205128205,0.779507677,10.9,5.159,W21,0.9090909090909091,1.0
28,16,1,13,52.0,0.9303482587064676,0.06965174129353234,0.09424778,7.297000000000001,7.4,OV27,0.6666666666666666,0.6666666666666666
28,16,2,9,47.0,0.8362068965517241,0.05172413793103448,1.1270463640000001,11.9,5.66,W21,0.75,0.25
29,1,1,8,103.5,,,,8.316,3.9,W25,1.0,0.3333333333333333
29,2,1,3,91.0,,0.25,0.814850595,13.991,4.3,W16,0.970873786407767,0.7766990291262136
29,2,2,19,74.0,,,0.227765467,8.3,7.4,OV27,0.8333333333333334,0.8333333333333334
29,3,1,3,31.5,,,0.18456856800000002,24.089000000000002,3.7,W16,0.9937888198757764,0.9937888198757764
29,3,2,22,110.5,0.09523809523809523,0.047619047619047616,2.199114858,18.4,8.7,OV27,1.0,0.5
29,4,1,3,81.0,0.3409090909090909,,0.895353906,11.577,4.9,OV27,0.75,0.375
29,4,2,21,73.5,0.38596491228070173,0.49122807017543857,1.7867808219999999,9.5,4.5,W14,0.6666666666666666,0.16666666666666666
29,5,1,3,26.0,0.13114754098360656,,4.787001806,19.459,4.0,W15,1.0,0.9090909090909091
29,5,2,5,47.5,,,1.4824390330000001,31.9,5.0,W12,0.5,
29,6,1,1,1.0,,0.20689655172413793,1.979203372,8.991,4.3,W13,0.6,0.6
29,6,2,11,35.5,,,3.3222342310000004,20.2,4.2,OV27,0.6,0.4
29,7,1,6,73.5,0.29411764705882354,0.3235294117647059,0.7991426309999999,14.69,7.2,W13,0.8333333333333334,0.5
29,7,2,17,106.5,0.078125,,1.865320638,16.7,8.8,W12,0.8,0.4
29,8,1,5,106.5,,,0.021598449,10.508,4.8,W25,0.9836065573770492,0.9836065573770492
29,8,2,11,40.5,,,1.998838326,33.9,4.3,W10,0.9285714285714286,0.7142857142857143
29,9,1,6,92.5,1.0,,2.7037331769999997,7.846,4.3,OV27,0.6666666666666666,0.3333333333333333
29,9,2,10,233.0,,,,10.3,5.6,W25,0.5,0.5
29,10,1,3,6.0,0.06976744186046512,,3.1180307089999997,16.222,4.3,W15,0.9090909090909091,0.9090909090909091
29,10,2,10,74.0,0.06206896551724138,,0.090320789,8.9,4.6,W21,1.0,0.970873786407767
29,11,1,3,51.5,,,0.001963495,10.922,4.0,H2,1.0,1.0
29,11,2,3,90.5,,,3.559817176,7.5,4.4,W15,0.75,0.5
29,12,2,11,65.5,0.09852216748768473,,0.420188017,21.0,8.9,W12,0.8571428571428571,0.2857142857142857
29,13,1,2,5.5,,,2.76263804,4.279,4.3,W15,1.0,0.9090909090909091
29,13,2,8,28.0,0.06060606060606061,,2.0047288119999997,16.7,5.7,W12,0.8333333333333334,0.1111111111111111
29,14,1,4,4.0,0.1509433962264151,,2.71551415,10.749,4.4,OV27,0.9545454545454546,0.9242424242424242
29,14,2,15,95.5,,0.2318840579710145,0.070685835,14.7,7.1,OV27,1.0,0.5
29,15,1,2,10.0,,,2.699806187,9.262,4.8,W12,0.6666666666666666,0.5
29,15,2,15,71.0,0.20512820512820512,0.358974358974359,0.524253274,14.6,4.5,W21,0.6,0.2
29,16,1,8,34.0,0.8285714285714286,0.11428571428571428,2.059706684,13.67,7.4,OV27,0.9925373134328358,0.07462686567164178
29,16,2,8,73.5,0.9534883720930233,0.046511627906976744,0.141371669,14.8,8.8,W13,0.8,
30,1,1,5,46.5,0.1935483870967742,0.008064516129032258,0.775580686,10.833,3.6,W10,0.7142857142857143,0.14285714285714285
30,1,2,6,77.5,,,0.484983366,33.55632,4.213,W10,0.9861111111111112,0.1388888888888889
30,2,1,16,11.0,0.052,,1.113301897,10.867,5.2,W10,0.9230769230769231,0.038461538461538464
30,2,2,16,16.0,0.09565217391304348,,2.544690049,15.48107,5.928999999999999,W10,1.0,0.8333333333333334
30,3,1,19,15.0,,,2.024363766,12.588,4.1,W10,0.8571428571428571,0.14285714285714285
30,3,2,7,43.5,,,1.4333516480000001,41.93586,4.484,W10,0.8947368421052632,0.15789473684210525
30,4,1,2,25.5,,,2.540763059,11.82,3.8,W16,0.8571428571428571,0.14285714285714285
30,4,2,10,47.5,0.5714285714285714,0.5714285714285714,0.310232275,15.24267,4.875,W10,0.5491071428571429,0.18303571428571427
30,5,1,2,15.5,,,1.460840584,15.995,4.0,W16,0.8571428571428571,0.14285714285714285
30,5,2,11,12.0,0.1,0.03333333333333333,0.7696901999999999,16.90527,4.5089999999999995,W10,0.9473684210526315,0.5789473684210527
30,6,1,5,32.0,,,1.443169125,13.827,4.0,W16,0.8333333333333334,0.3333333333333333
30,6,2,9,76.0,0.2672413793103448,0.05172413793103448,0.793252145,14.77232,4.678,W10,1.0,0.375
30,7,1,4,17.5,,,0.449640449,14.498,3.9,W10,0.9822485207100592,0.011834319526627219
30,7,2,12,40.0,,,1.0386890709999999,19.52315,4.449,W10,0.3855421686746988,0.2469879518072289
30,8,1,4,2.5,,,0.7323837870000001,23.62,3.5,W10,1.0,0.5882352941176471
30,8,2,2,45.0,0.2857142857142857,0.2857142857142857,0.805033117,31.966990000000003,4.146,W16,0.6842105263157895,0.21052631578947367
30,9,1,4,101.0,0.8148148148148148,,0.178678082,28.389,3.2,W10,1.0,0.3333333333333333
30,9,2,2,55.0,,,0.255254403,52.76036,3.5,W10,0.9902912621359223,0.019417475728155338
30,10,1,7,37.5,,,0.7480917509999999,16.125999999999998,3.5,W10,0.8666666666666667,0.13333333333333333
30,10,2,14,32.5,0.07407407407407407,0.07407407407407407,1.6257741980000002,24.39444,4.331,W10,0.39552238805970147,0.08208955223880597
30,11,1,8,85.5,,,0.830558558,14.904000000000002,3.6,W16,0.75,0.125
30,11,2,7,37.5,,,0.9464047870000001,29.72308,4.447,W10,0.39800995024875624,0.09950248756218906
30,12,1,7,8.5,0.2638888888888889,,2.063633674,17.605999999999998,4.2,W10,0.9375,0.0625
30,12,2,3,26.0,0.05405405405405406,,0.058904862,38.55249,4.488,W15,0.23809523809523808,0.047619047619047616
30,13,1,6,127.0,,,2.218749812,17.889,3.9,W10,1.0,0.9090909090909091
30,13,2,14,112.5,,,1.189878218,12.10661,4.742,W10,0.9836065573770492,0.9836065573770492
30,14,1,14,72.5,,0.21621621621621623,0.486946861,15.629000000000001,4.0,W10,1.0,0.5
30,14,2,1,100.0,,,,16.742379999999997,4.354,W10,0.8823529411764706,0.47058823529411764
30,15,1,15,24.0,,,0.9012443920000001,11.761,4.3,W10,1.0,0.967741935483871
30,15,2,14,103.5,0.14705882352941177,,0.13744467900000001,10.87168,4.613,W21,1.0,0.5
30,16,1,24,114.0,1.0,,0.001963495,11.796,4.5,W10,0.9428571428571428,0.8571428571428571
30,16,2,15,90.0,0.09734513274336283,,2.175552913,16.81011,4.775,W8,1.0,0.7692307692307693
31,1,1,10,188.0,0.6551724137931034,,1.651299639,12.112,6.0,W21,1.0,
31,1,2,9,96.0,0.2677595628415301,,2.3856469209999998,11.6,5.877999999999999,W8,0.6666666666666666,0.5
31,2,1,9,43.0,0.30434782608695654,,1.005309649,17.203,7.1,W8,1.0,0.8333333333333334
31,2,2,27,30.5,0.5704225352112676,,0.877682448,12.0,6.171,W8,0.9230769230769231,0.7692307692307693
31,3,1,11,55.0,0.9285714285714286,,1.12900986,9.95,5.6,OV27,0.8333333333333334,0.3333333333333333
31,3,2,5,146.0,0.1566265060240964,0.01606425702811245,0.6577709620000001,12.6,7.122999999999999,W13,1.0,0.3333333333333333
31,4,1,13,122.5,0.8468468468468469,0.036036036036036036,0.6577709620000001,13.577,6.7,W8,1.0,0.5
31,4,2,5,57.5,0.8707865168539326,,1.918335014,6.1,6.245,W13,0.5,0.16666666666666666
31,5,1,16,108.5,0.08,,0.373064128,10.082,7.4,OV27,0.8,0.2
31,5,2,6,9.5,1.0,,0.29452431100000004,10.8,6.5329999999999995,OV27,0.9736842105263158,0.9526315789473684
31,6,1,10,71.0,0.059322033898305086,,0.408407045,11.345,7.7,OV27,0.76,0.4
31,6,2,4,7.5,0.1282051282051282,0.02197802197802198,0.288633825,11.1,8.086,W21,0.8,0.2
31,7,1,17,50.5,0.1092436974789916,,0.455530935,13.259,7.4,OV27,0.984375,0.15625
31,7,2,8,15.5,0.3333333333333333,,0.021598449,11.4,7.835,OV27,1.0,0.9693877551020408
31,8,1,6,124.0,0.4155844155844156,0.09090909090909091,0.9522952729999999,9.543,6.6,W13,1.0,
31,8,2,35,23.5,0.43333333333333335,,0.750055246,10.8,7.1129999999999995,W6,0.9692307692307692,0.9333333333333333
31,9,1,9,105.5,0.2111801242236025,0.012422360248447204,2.964878067,16.302,5.7,W8,0.8666666666666667,0.6666666666666666
31,9,2,2,70.5,0.8406593406593407,,1.735729941,16.8,6.718,W8,1.0,0.25
31,10,1,28,66.5,0.35175879396984927,,0.206167018,11.324000000000002,5.6,W8,0.8181818181818182,
31,10,2,4,92.0,0.5194805194805194,,1.798561794,10.7,6.365,W8,0.8,
31,11,1,15,41.0,0.21241050119331742,,0.47123889799999996,11.296,6.0,W8,0.96,0.8
31,11,2,5,57.5,0.3584905660377358,,0.35931966,10.2,6.087000000000001,W13,1.0,
31,12,1,15,63.0,0.4431818181818182,,0.416261027,9.294,6.2,W8,0.8947368421052632,0.5263157894736842
31,12,2,2,81.0,0.29554655870445345,0.024291497975708502,0.687223393,13.8,6.148,W13,0.5,
31,13,1,12,33.0,0.22693266832917705,,1.27430852,15.152000000000001,6.0,W10,1.0,0.8
31,13,2,17,10.0,0.46131805157593125,,6.48738883,11.0,6.0329999999999995,W10,0.6666666666666666,0.2222222222222222
31,14,1,13,48.5,0.13636363636363635,,1.293943474,14.113,6.2,W8,1.0,0.7142857142857143
31,14,2,16,22.0,0.2857142857142857,,0.74416476,13.3,6.142,W8,1.0,0.7692307692307693
31,15,1,30,101.5,0.41025641025641024,,0.594939109,16.245,6.5,OV27,0.9787234042553191,0.851063829787234
31,15,2,14,12.0,0.23076923076923078,,0.125663706,13.6,6.279,W8,0.6666666666666666,0.16666666666666666
31,16,1,15,83.5,0.4482758620689655,,1.8771016109999998,16.730999999999998,6.5,OV27,1.0,0.8333333333333334
31,16,2,11,70.5,0.4691358024691358,0.19753086419753085,0.736310778,14.6,7.0329999999999995,W13,0.9117647058823529,0.9117647058823529
32,1,1,3,91.0,,,1.6139932259999998,10.106,3.6,W10,0.975609756097561,0.4878048780487805
32,1,2,5,22.0,,,1.8358682069999999,16.7,3.9,W10,0.5,0.25
32,2,1,1,10.0,0.1,,0.9542587690000001,12.942,3.8,W15,1.0,0.5
32,2,2,5,7.5,,,0.461421421,15.0,4.2,W10,0.75,0.5
32,3,1,5,3.5,0.010869565217391304,,1.4078262080000001,10.052999999999999,3.9,W8,0.9787234042553191,0.648936170212766
32,3,2,6,7.5,,,1.788744317,14.5,4.1,W10,0.6,0.4
32,4,1,1,40.0,,,0.948368282,20.654,3.4,W15,,
32,4,2,2,1.5,,,1.032798585,34.5,4.0,W16,,
32,5,1,1,0.5,,,0.07264933,11.187000000000001,3.9,W16,0.6666666666666666,0.3333333333333333
32,5,2,3,21.5,,,2.087195619,19.7,4.0,W15,,
32,6,1,1,0.5,,,0.944441291,9.748,3.6,W10,0.8,0.4
32,6,2,3,2.0,0.0847457627118644,0.0847457627118644,1.111338401,12.8,4.2,W10,0.7777777777777778,0.2222222222222222
32,7,1,2,90.5,,,2.087195619,12.115,3.7,W10,0.975609756097561,0.4878048780487805
32,7,2,11,6.0,,,0.545851724,19.2,3.8,W10,0.7142857142857143,0.42857142857142855
32,8,1,5,3.0,0.21875,,1.215403658,7.2989999999999995,3.9,W10,1.0,0.23076923076923078
32,8,2,3,1.5,0.32142857142857145,0.32142857142857145,1.03476208,9.3,4.1,W10,0.5,0.25
32,9,1,2,80.5,,,1.737693437,11.315,3.6,W16,0.7857142857142857,0.07142857142857142
32,9,2,4,51.5,,,1.708241005,31.7,4.1,W10,0.7142857142857143,0.42857142857142855
32,10,1,5,3.0,,,1.566869336,19.348,3.8,W10,0.7142857142857143,0.42857142857142855
32,10,2,19,44.5,,,0.0039269909999999995,24.3,3.9,OV27,0.994475138121547,0.7734806629834254
32,11,1,3,1.5,,,1.050470044,12.501,3.5,W10,0.8571428571428571,0.14285714285714285
32,11,2,10,5.0,,,0.164933614,11.9,4.7,W10,0.42857142857142855,0.2857142857142857
32,12,1,2,5.5,,,1.193805208,13.079,3.5,W16,1.0,0.3333333333333333
32,12,2,5,67.0,,,1.504037483,33.1,3.9,W10,0.6,0.2
32,13,1,1,5.0,,,1.8535396659999999,8.591000000000001,3.7,W21,0.5,0.5
32,13,2,2,1.0,,,1.914408023,10.2,4.3,W10,0.75,0.5
32,14,1,2,31.0,,,1.6650441059999999,9.443,3.8,W16,,
32,14,2,4,3.0,,,1.205586181,11.3,3.8,W10,0.25,0.25
32,15,1,11,16.5,0.02666666666666667,0.10666666666666667,1.460840584,19.679000000000002,3.8,W10,0.9772727272727273,0.6818181818181818
32,15,2,6,8.0,,,3.919136835,14.1,4.1,W10,0.3333333333333333,
32,16,1,2,1.5,0.13846153846153847,,0.895353906,12.368,3.8,W14,1.0,0.5
32,16,2,7,4.0,0.0594059405940594,,1.602212253,12.3,4.1,W10,0.5,0.5
33,1,1,2,101.0,0.7254901960784313,0.27450980392156865,1.543307391,15.418,7.7,W13,1.0,0.25
33,1,2,10,86.0,0.9512195121951219,0.04878048780487805,1.021017612,19.4,7.7,W13,0.6,0.4
33,2,1,6,69.5,0.9803921568627451,0.0196078431372549,3.2849278180000003,14.220999999999998,5.5,OV27,0.9710144927536232,0.7536231884057971
33,2,2,6,9.0,0.620253164556962,,4.594579256,16.5,6.4,W10,1.0,
33,3,1,9,121.0,,,,13.034,5.5,W13,0.9655172413793104,0.8620689655172413
33,3,2,11,24.0,0.7297297297297297,,1.348921346,12.9,4.7,W21,0.8571428571428571,0.7857142857142857
33,4,1,6,93.0,0.9814814814814815,0.018518518518518517,3.9211003310000003,8.36,4.8,W13,0.6666666666666666,0.3333333333333333
33,4,2,10,15.0,0.68,,5.228788273,13.8,5.0,W10,0.625,0.25
33,5,1,3,97.0,0.5157894736842106,0.18947368421052632,1.388191254,16.871,6.4,W13,1.0,0.8823529411764706
33,5,2,12,187.0,0.4634146341463415,0.5365853658536586,0.249363917,11.1,6.8,OV27,1.0,0.5
33,6,1,4,111.5,,,,12.636,6.9,W13,1.0,
33,6,2,14,42.0,0.22077922077922077,0.7792207792207793,0.934623814,21.3,8.0,W21,1.0,
33,7,1,5,150.0,0.94,0.06,3.7581302119999997,12.561,5.3,W13,1.0,
33,7,2,13,105.0,0.9636363636363636,0.03636363636363636,2.59574093,10.3,6.3,OV27,1.0,0.5
33,8,1,10,103.5,0.8888888888888888,0.1111111111111111,5.837471849,16.294,5.9,W13,0.5,0.25
33,8,2,14,95.5,0.2,0.6461538461538462,1.24878308,13.2,6.9,W21,1.0,0.8695652173913043
33,9,1,13,115.0,0.2542372881355932,0.0903954802259887,1.00923664,16.357,7.3,W8,0.4,0.2
33,9,2,11,130.0,0.7,0.2,1.392118245,13.8,5.7,W21,0.6666666666666666,0.5
33,10,1,5,102.0,,,,13.597999999999999,6.1,W13,0.75,
33,10,2,10,110.0,0.7142857142857143,0.05714285714285714,3.587306111,10.9,8.8,W21,0.3333333333333333,0.6666666666666666
33,11,1,6,93.0,0.9626168224299065,0.037383177570093455,2.246238747,8.575,5.9,OV27,1.0,0.3333333333333333
33,11,2,5,82.0,,,3.976078202,20.7,7.8,W13,0.25,0.25
33,12,1,3,91.0,0.5679012345679012,0.04938271604938271,2.931498645,14.495999999999999,6.1,W8,0.5,0.5
33,12,2,10,94.0,0.8210526315789474,0.12631578947368421,4.891067063,20.7,7.9,W13,1.0,
33,13,1,4,97.5,,,,14.806,6.2,W13,0.6666666666666666,0.3333333333333333
33,13,2,10,113.0,0.175,0.325,1.9163715190000001,15.7,8.2,W21,1.0,
33,14,1,5,106.5,0.9340659340659341,0.06593406593406594,2.4229533340000002,19.97,6.2,W13,1.0,
33,14,2,9,134.5,0.55,0.2,2.022400271,18.8,8.1,W13,1.0,0.6666666666666666
33,15,1,3,115.5,0.8571428571428571,,4.038910055,14.892000000000001,7.1,W13,0.6666666666666666,0.3333333333333333
33,15,2,7,91.0,0.575,0.425,4.031056073999999,19.4,8.1,W13,0.8333333333333334,0.6666666666666666
33,16,1,4,121.0,,,,17.395,7.2,W13,1.0,
33,16,2,9,99.0,0.30177514792899407,0.6982248520710059,4.050691028,16.9,7.7,W13,1.0,
34,1,1,6,3.0,0.1347517730496454,,3.388993075,15.833,4.8,W8,0.9949748743718593,0.005025125628140704
34,1,2,9,6.0,0.24390243902439024,0.024390243902439025,2.5839599580000003,15.99505,7.059,W8,0.9945652173913043,0.010869565217391304
34,2,1,13,6.5,0.32061068702290074,,3.010038461,19.679000000000002,6.6,W8,0.9939759036144579,0.006024096385542169
34,2,2,19,41.5,0.30612244897959184,,3.110176727,14.087,7.4670000000000005,W21,0.9939759036144579,0.006024096385542169
34,3,1,10,6.0,0.18309859154929578,,1.007273145,18.648,7.2,W8,0.9893048128342246,0.0053475935828877
34,3,2,7,108.0,0.28378378378378377,,1.543307391,15.047939999999999,7.561,W21,1.0,0.011904761904761904
34,4,1,8,5.0,0.20149253731343283,,1.545270886,18.302,7.4,W8,0.9899497487437185,0.005025125628140704
34,4,2,8,88.0,0.6309523809523809,,1.398008731,25.74493,7.569,W8,1.0,
34,5,1,20,12.0,0.7091836734693877,,2.277654674,16.648,7.4,W8,0.9874213836477987,0.012578616352201259
34,5,2,13,97.5,,,1.1270463640000001,19.79324,7.877000000000001,W8,1.0,0.041666666666666664
34,6,1,14,8.5,0.3790322580645161,,1.525635932,22.163,7.0,W8,0.9893048128342246,0.053475935828877004
34,6,2,4,82.5,0.6413043478260869,0.021739130434782608,1.94582395,14.346070000000001,8.211,W13,1.0,
34,7,1,21,63.0,0.17647058823529413,,0.07264933,16.564,7.5,W8,0.8928571428571429,0.03571428571428571
34,7,2,8,90.0,0.020833333333333332,0.020833333333333332,1.429424657,15.4958,8.37,W13,1.0,
34,8,1,25,34.5,0.3230769230769231,0.14461538461538462,0.278816348,18.31,7.6,W8,0.94,0.06
34,8,2,4,3.0,0.9090909090909091,0.01652892561983471,0.767726705,14.04964,8.332,OV27,1.0,
34,9,1,14,7.0,0.07006369426751592,,0.322013247,16.67,7.7,W8,0.8888888888888888,0.1111111111111111
34,9,2,8,10.0,0.6,0.08,2.220713307,20.508470000000003,8.333,W21,1.0,
34,10,1,17,18.5,0.27439024390243905,,1.9418969590000001,18.877,7.6,W8,0.9939393939393939,
34,10,2,9,49.0,0.5384615384615384,,0.282743339,13.725610000000001,8.427999999999999,W21,0.9705882352941176,
34,11,1,15,14.0,0.5483870967741935,,1.17613375,22.6,7.3,W8,0.9947089947089947,0.010582010582010581
34,11,2,14,24.5,0.1,,2.124502032,13.300410000000001,7.309,W21,0.9918032786885246,
34,12,1,11,6.0,0.21476510067114093,,1.1682797679999999,12.927,4.7,W8,0.9824561403508771,0.017543859649122806
34,12,2,13,10.0,0.16,,1.56097885,12.71527,8.083,W8,0.9935064935064936,
34,13,1,14,11.5,0.5157894736842106,,1.280199006,18.447,7.0,W8,0.9943502824858758,0.011299435028248588
34,13,2,17,25.0,0.3888888888888889,,1.24878308,18.14912,8.017999999999999,W8,1.0,0.16393442622950818
34,14,1,12,7.0,0.04639175257731959,,1.435315144,16.486,6.9,W8,0.9947089947089947,0.015873015873015872
34,14,2,6,3.5,0.8210526315789474,,1.549197877,15.767970000000002,8.074,W21,0.9896907216494846,0.010309278350515464
34,15,1,16,8.5,0.22818791946308725,,1.60810274,11.360999999999999,6.2,W8,0.9932885906040269,0.013422818791946308
34,15,2,13,22.5,0.5555555555555556,,2.205005344,15.44994,8.072000000000001,W8,0.9241379310344827,0.06896551724137931
34,16,1,4,2.0,0.34285714285714286,,1.80445228,15.287,6.6,W8,0.9903381642512077,0.004830917874396135
34,16,2,5,3.0,0.3977272727272727,,2.7449665810000003,18.55726,8.193999999999999,W8,0.9891304347826086,
35,1,1,32,42.5,0.15584415584415584,,0.023561945,11.555,5.5,W10,0.9142857142857143,0.8571428571428571
35,1,2,5,7.0,0.030303030303030304,,0.0058904859999999995,7.730561,5.278,OV27,1.0,0.994475138121547
35,2,1,21,26.0,0.17857142857142858,,0.272925862,18.248,5.1,W10,0.9565217391304348,0.8695652173913043
35,2,2,9,28.5,0.3902439024390244,,0.259181394,10.443010000000001,6.766,W21,0.9180327868852459,0.8278688524590164
35,3,1,6,3.0,0.6567164179104478,0.5223880597014925,1.454950098,11.468,5.4,W10,0.6666666666666666,0.2222222222222222
35,3,2,4,16.0,0.3409090909090909,,0.6459899889999999,13.04456,7.268,W10,1.0,0.2682926829268293
35,4,1,12,11.5,0.5164835164835165,,1.062251016,20.53,6.5,W21,0.7142857142857143,0.2857142857142857
35,4,2,6,50.5,,,2.23642127,14.77965,4.268,W16,1.0,
35,5,1,15,10.0,0.22916666666666666,,0.541924733,12.889000000000001,6.2,W10,0.9230769230769231,0.15384615384615385
35,5,2,6,22.5,,,3.2338769380000003,7.584098,4.29,W10,1.0,1.0
35,6,1,30,60.0,,,0.44374996200000005,43.785,3.8,W10,0.6666666666666666,0.16666666666666666
35,6,2,10,97.0,0.14492753623188406,,0.740237769,11.69767,4.2330000000000005,W10,0.21428571428571427,
35,7,1,11,10.0,,,0.561559687,18.208,3.8,W10,0.6666666666666666,0.3333333333333333
35,7,2,13,103.5,,,0.869828466,26.6458,4.167,W10,0.75,0.125
35,8,1,11,10.0,0.29508196721311475,,0.21794799,19.579,5.4,W21,0.8,0.3
35,8,2,5,22.0,0.13725490196078433,,0.39269908200000003,15.39965,6.141,W21,0.972972972972973,0.2972972972972973
35,9,1,14,41.0,0.6235294117647059,0.12156862745098039,1.9870573530000002,20.941999999999997,5.5,W21,0.7,0.3
35,9,2,7,57.5,0.1935483870967742,,0.512472302,16.115560000000002,6.797999999999999,W13,1.0,1.0
35,10,1,21,39.5,0.3079470198675497,0.056291390728476824,1.533489914,41.788999999999994,6.0,W21,0.6666666666666666,0.25
35,10,2,9,67.0,0.25,,0.846266521,13.76705,7.175,W21,0.9545454545454546,0.5
35,11,1,15,68.5,0.5409836065573771,0.00546448087431694,0.8678649709999999,16.654,5.9,W8,0.6666666666666666,0.3333333333333333
35,11,2,14,70.0,0.5119047619047619,,3.4439709460000003,12.59343,6.032,W21,0.5,
35,12,1,8,4.5,0.06067961165048544,,0.545851724,7.61,5.4,W10,1.0,0.3333333333333333
35,12,2,2,45.0,0.19047619047619047,,0.402516559,40.16702,6.37,W13,0.9767441860465116,0.9302325581395349
35,13,1,5,3.5,0.21524663677130046,0.13004484304932734,3.3300882130000002,25.919,6.6,W8,0.7142857142857143,0.14285714285714285
35,13,2,1,0.5,0.65625,0.25,4.072289477,18.48878,6.277,W10,0.9230769230769231,0.07692307692307693
35,14,1,5,7.0,0.20772946859903382,0.033816425120772944,0.820741081,27.914,7.0,OV27,0.6666666666666666,
35,14,2,12,89.5,,,0.824668072,12.628169999999999,4.479,W10,0.6666666666666666,0.3333333333333333
35,15,1,3,2.0,0.7142857142857143,0.272108843537415,1.871211124,19.996,7.4,OV27,1.0,0.2
35,15,2,20,105.5,,,0.39662607299999997,30.89651,6.3020000000000005,S26,0.5,
35,16,1,19,13.0,0.3020527859237537,,0.7971791359999999,15.055,7.3,W10,0.6666666666666666,0.2222222222222222
35,16,2,3,1.5,0.5214285714285715,,1.5982852630000002,12.06989,5.4110000000000005,OV27,1.0,1.0
36,1,1,8,19.5,0.3870967741935484,0.06451612903225806,1.158462291,7.245,6.5,OV27,0.045454545454545456,
36,1,2,11,31.5,0.44,,0.91106187,13.6634,4.571000000000001,W10,0.9142857142857143,0.2857142857142857
36,2,1,10,57.0,0.21341463414634146,0.08536585365853659,1.3410673640000002,8.493,4.0,W16,0.631578947368421,0.10526315789473684
36,2,2,9,89.0,0.8571428571428571,0.23376623376623376,2.3110340959999998,9.736308,6.277,W10,1.0,0.3333333333333333
36,3,1,6,33.5,0.25,0.041666666666666664,0.8717919609999999,13.208,4.5,W16,0.046875,0.015625
36,3,2,17,59.0,0.46153846153846156,,1.6297011890000002,11.54777,4.32,W10,0.8928571428571429,0.10714285714285714
36,4,1,8,55.0,0.19306930693069307,,0.695077375,7.37,6.4,W10,0.5555555555555556,0.1111111111111111
36,4,2,11,42.0,0.38596491228070173,,0.891426915,13.003260000000001,4.9,W10,1.0,0.4
36,5,1,29,140.0,0.35772357723577236,,1.370519795,10.794,5.2,W10,0.7368421052631579,0.15789473684210525
36,5,2,9,58.5,0.8571428571428571,,2.466150233,9.822069,4.699,OV27,0.6,0.4
36,6,1,14,27.5,0.23430962343096234,,1.7455474180000001,6.593999999999999,6.4,W10,0.6,0.1
36,6,2,8,47.5,0.23728813559322035,0.06779661016949153,1.0524335390000001,15.537629999999998,4.418,W16,0.9375,0.625
36,7,1,7,119.0,0.18181818181818182,0.015810276679841896,1.6238107030000002,12.737,4.3,W10,0.6666666666666666,
36,7,2,9,57.5,0.2786885245901639,0.06557377049180328,1.451023107,12.64795,5.6979999999999995,OV27,1.0,0.3333333333333333
36,8,1,20,22.0,0.4166666666666667,,1.6159567209999999,12.264000000000001,4.0,W10,0.7142857142857143,0.14285714285714285
36,8,2,14,63.0,1.0,,0.891426915,12.699069999999999,4.317,W10,1.0,0.2
36,9,1,37,93.0,0.1,0.12307692307692308,0.8933904109999999,9.838,4.0,W6,0.7894736842105263,0.5263157894736842
36,9,2,18,62.0,0.85,,0.746128255,7.836019,6.473,W6,1.0,0.3333333333333333
36,10,1,12,7.5,0.2903225806451613,,0.858047494,15.757,3.8,W10,0.625,0.25
36,10,2,13,29.5,0.14583333333333334,,2.825469893,20.350279999999998,4.02,W8,0.9565217391304348,0.43478260869565216
36,11,1,8,5.0,0.796875,,1.757328391,13.402000000000001,4.0,W16,0.625,0.125
36,11,2,17,80.5,,0.6666666666666666,0.49676433799999997,6.533351000000001,6.54,W6,1.0,1.0
36,12,1,9,6.5,,,,11.712,4.9,W10,0.8,
36,12,2,15,98.0,0.5903614457831325,,1.9850938580000002,11.17034,5.071000000000001,W10,1.0,
36,13,1,11,86.5,,,0.323976742,8.44,5.0,W10,0.625,0.125
36,13,2,13,35.0,0.07692307692307693,,0.651880476,10.51414,4.894,W16,1.0,0.2857142857142857
36,14,1,14,13.0,0.05194805194805195,0.07792207792207792,0.373064128,16.304000000000002,5.4,W10,0.5,
36,14,2,7,12.5,0.15151515151515152,,0.775580686,16.65101,5.858,W21,,
