Site,Plot,Yr,alpha,percentamtree,percentinvtree,herbcover,percentamshrub,percentinvshrub,percentinvherb,lba,som,pH,shortcodes
19,8,1,16,0.027586206896551724,0.05862068965517241,805.0,0.7183098591549296,0.5774647887323944,0.062111801242236024,0.814850595,14.985999999999999,5.5,W8
19,8,2,10,0.08571428571428572,0.08571428571428572,515.0,0.6078431372549019,0.6078431372549019,0.3106796116504854,1.63362818,15.0636,6.765,W8
19,9,1,13,0.050955414012738856,0.07643312101910828,705.0,0.75,0.625,0.14184397163120568,1.588467785,19.973,5.4,W8
19,9,2,5,0.08139534883720931,0.05813953488372093,300.0,0.6296296296296297,0.8641975308641975,,1.6787885740000001,15.331220000000002,6.752999999999999,W10
19,10,1,8,0.322884012539185,0.23197492163009403,405.0,0.671875,0.21875,0.12345679012345678,1.529562923,15.174000000000001,5.7,W8
19,10,2,9,0.42696629213483145,0.3595505617977528,655.0,1.0,0.21428571428571427,0.15267175572519084,1.4333516480000001,14.13171,5.705,W10
19,11,1,7,0.16608996539792387,0.15916955017301038,270.0,0.828125,0.671875,,1.8358682069999999,16.232,5.1,W8
19,11,2,8,,,510.0,1.0,0.0625,,2.1009400869999997,13.10544,5.154,W10
19,12,1,5,0.1254355400696864,0.13588850174216027,215.0,0.8969072164948454,0.4845360824742268,0.46511627906976744,0.883572934,13.392999999999999,5.1,W21
19,12,2,5,0.3700787401574803,0.3228346456692913,300.0,0.23076923076923078,0.9230769230769231,,2.381719931,14.956729999999999,6.131,W10
19,13,1,13,0.31239935587761675,0.1996779388083736,735.0,0.8450704225352113,0.43661971830985913,0.1836734693877551,0.33772121,19.239,6.4,W8
19,14,1,14,0.5461538461538461,0.7730769230769231,790.0,0.6666666666666666,0.3333333333333333,0.24050632911392406,0.361283155,16.011,5.4,W8
19,14,2,11,0.4222222222222222,0.48148148148148145,755.0,0.2,1.0,0.47019867549668876,1.973312886,15.4488,6.272,W8
19,15,1,16,0.2679425837320574,0.3588516746411483,810.0,0.8823529411764706,0.7058823529411765,0.16666666666666666,0.7029313559999999,17.287,6.1,W8
19,15,2,17,0.11363636363636363,0.3068181818181818,1090.0,0.6666666666666666,1.0,0.3119266055045872,0.7971791359999999,34.947720000000004,6.332999999999999,W8
19,16,1,17,0.15350877192982457,0.4692982456140351,790.0,1.0,0.5714285714285714,0.10759493670886076,0.412334036,20.723000000000003,5.7,W8
19,16,2,10,0.6984126984126984,0.42857142857142855,515.0,1.0,0.5,0.11650485436893204,0.524253274,40.43497,6.41,W10
20,1,1,7,0.47085201793721976,0.5695067264573991,480.0,1.0,0.5,0.2708333333333333,0.461421421,10.427,5.4,W8
20,2,1,9,0.2803030303030303,0.4090909090909091,380.0,0.7752808988764045,0.5393258426966292,0.18421052631578946,0.402516559,10.565999999999999,7.4,OV27
20,2,2,2,0.3373493975903614,0.39759036144578314,,,,,1.7180584819999998,16.66,7.707999999999999,OV27
20,3,1,15,0.2191780821917808,,755.0,0.6666666666666666,0.6666666666666666,0.3973509933774834,0.07264933,12.440999999999999,6.9,W8
20,3,2,27,0.008368200836820083,0.06276150627615062,1775.0,0.5280898876404494,0.550561797752809,0.15211267605633802,0.164933614,10.3,7.104,W12
20,4,1,3,0.6574074074074074,0.9814814814814815,185.0,0.6666666666666666,0.6666666666666666,0.7297297297297297,1.551161373,19.646,7.2,W8
20,4,2,21,0.41379310344827586,0.41379310344827586,1225.0,0.8701298701298701,0.22077922077922077,0.1346938775510204,0.610647072,14.67,7.081,W12
20,5,1,13,,0.06422018348623854,615.0,0.6774193548387096,0.1935483870967742,0.0975609756097561,0.23561944899999998,10.193,5.0,W10
20,5,2,9,0.16831683168316833,0.2079207920792079,575.0,0.375,1.0,0.5565217391304348,1.5649058409999999,10.22,6.16,W12
20,6,1,16,0.37735849056603776,0.39622641509433965,980.0,0.9272727272727272,0.2727272727272727,0.2653061224489796,0.10799224699999999,15.325,6.9,W8
20,6,2,4,0.36507936507936506,0.328042328042328,160.0,0.5,1.0,0.34375,1.755364895,13.39,7.349,W13
20,7,1,10,0.20161290322580644,0.11693548387096774,610.0,0.6666666666666666,0.3333333333333333,0.3442622950819672,0.045160394000000006,14.812000000000001,7.2,W8
20,7,2,4,0.19708029197080293,0.12408759124087591,190.0,0.6,0.6,0.6842105263157895,1.138827337,12.18,7.855,W13
20,8,1,39,0.2231404958677686,0.2231404958677686,2320.0,0.7142857142857143,0.2857142857142857,0.22629310344827586,0.549778714,14.019,6.8,W8
20,8,2,5,0.15025906735751296,0.08290155440414508,355.0,0.8333333333333334,0.8333333333333334,0.5774647887323944,1.309651437,10.35,6.571000000000001,OV27
20,9,1,8,0.12121212121212122,0.12121212121212122,560.0,0.6,1.0,0.375,1.246819584,15.57,7.5,W12
20,9,2,19,0.5333333333333333,0.5333333333333333,1103.0,0.45454545454545453,0.9090909090909091,0.3626473254759746,2.635010838,12.3,7.9879999999999995,OV27
20,10,1,14,0.05194805194805195,0.8441558441558441,775.0,0.3055555555555556,0.4444444444444444,0.2838709677419355,6.067200812,9.198,5.2,W14
20,10,2,12,,0.8275862068965517,780.0,0.5238095238095238,1.0,0.46153846153846156,0.875718952,9.65,7.595,W12
20,11,1,2,0.16129032258064516,0.20430107526881722,180.0,0.9375,0.1875,0.4444444444444444,1.865320638,13.112,7.0,W8
20,11,2,29,0.006802721088435374,0.034013605442176874,1665.0,0.5507246376811594,0.2753623188405797,0.21921921921921922,0.076576321,15.1,8.325,W8
20,12,1,13,,0.27049180327868855,670.0,0.8888888888888888,0.3333333333333333,0.26865671641791045,0.237582944,8.732000000000001,6.2,W12
20,12,2,20,0.22727272727272727,0.5454545454545454,1335.0,0.8360655737704918,0.8360655737704918,0.2883895131086142,0.846266521,7.83,5.374,W12
20,13,1,6,0.10191082802547771,0.10828025477707007,440.0,0.047619047619047616,1.0,0.3181818181818182,0.437859476,11.46,5.2,W21
20,13,2,10,,1.0,600.0,0.7317073170731707,0.7560975609756098,0.325,0.873755457,17.5,7.4,W13
20,14,1,12,0.2,1.0,475.0,0.8181818181818182,1.0,0.12631578947368421,3.654064955,12.345,5.8,W21
20,14,2,24,0.6761904761904762,0.7142857142857143,1255.0,0.4,0.38,0.12749003984063745,0.176714587,16.7,8.671,W12
20,15,1,4,0.32967032967032966,1.0,400.0,0.8648648648648649,0.7297297297297297,0.5,7.045021526,12.106,5.8,W21
20,15,2,25,0.328125,0.40625,1800.0,0.696969696969697,0.36363636363636365,0.1388888888888889,0.058904862,12.5,6.007999999999999,OV27
20,16,1,24,0.75,0.95,1230.0,0.8333333333333334,0.5,0.24390243902439024,1.692533042,11.6,7.0,W12
20,16,2,35,0.1134020618556701,0.1134020618556701,2480.0,0.5238095238095238,0.36507936507936506,0.16532258064516128,0.985674695,11.4,7.061,OV27
21,1,1,14,0.43137254901960786,0.39705882352941174,875.0,0.75,1.0,0.07428571428571429,0.5890486229999999,12.142999999999999,5.6,W8
21,1,2,18,0.660377358490566,0.6226415094339622,,,,,0.767726705,10.8,5.9,W21
21,2,1,25,0.31868131868131866,0.0989010989010989,1495.0,0.375,0.6875,0.033444816053511704,0.708821842,11.13,5.9,W8
21,2,2,16,0.7368421052631579,0.7368421052631579,790.0,0.6666666666666666,0.3333333333333333,0.17721518987341772,1.496183501,10.8,6.1,W21
21,3,1,25,0.6105263157894737,0.08421052631578947,1305.0,0.5238095238095238,1.0,0.1532567049808429,1.6728980880000002,8.99,5.8,W8
21,3,2,17,0.7764705882352941,0.611764705882353,885.0,0.6,0.6,0.13559322033898305,2.847068342,11.1,5.3,W8
21,4,1,44,,,2585.0,0.5121951219512195,0.5121951219512195,0.09671179883945841,0.001963495,12.335,5.7,W10
21,4,2,9,0.673469387755102,0.5714285714285714,530.0,0.5,0.25,0.32075471698113206,2.352267499,11.4,6.1,W21
21,5,1,12,0.572972972972973,0.24864864864864866,675.0,1.0,1.0,0.23703703703703705,1.568832831,9.36,5.2,W8
21,5,2,23,0.8076923076923077,0.8076923076923077,1330.0,0.6,0.8,0.24812030075187969,0.7716536959999999,8.5,6.2,W8
21,6,1,11,0.44573643410852715,0.35658914728682173,500.0,1.0,0.4,0.2,0.814850595,13.884,6.0,W8
21,6,2,15,0.8155339805825242,0.7378640776699029,,,,,3.196570525,9.6,6.1,W8
21,7,1,15,0.21568627450980393,0.35294117647058826,1020.0,0.8076923076923077,0.6153846153846154,0.16176470588235295,1.309651437,12.383,5.5,W8
21,8,1,14,0.5604395604395604,0.5714285714285714,840.0,1.0,1.0,0.2619047619047619,0.687223393,9.414,4.5,W8
21,8,2,13,0.7142857142857143,0.5974025974025974,695.0,1.0,,0.37410071942446044,2.3365595359999998,12.9,5.0,W21
21,9,1,14,0.4803921568627451,0.5,1050.0,0.875,0.625,0.19047619047619047,1.6964600330000001,9.201,5.2,W8
21,9,2,25,1.0,1.0,1350.0,1.0,1.0,0.21481481481481482,0.5438882279999999,7.4,5.1,W21
21,10,1,13,0.1864406779661017,0.6016949152542372,950.0,0.6,0.6,0.21052631578947367,1.286089493,9.085,5.0,W8
21,10,2,4,0.9552238805970149,0.6119402985074627,,,,,0.9797842090000001,10.3,6.3,W8
21,11,1,15,0.09550561797752809,0.49625468164794007,945.0,1.0,0.8,0.20105820105820105,1.792671308,12.354000000000001,5.8,W8
21,11,2,4,0.6571428571428571,0.6571428571428571,,,,,1.3842642630000002,12.7,6.4,W8
21,12,1,11,0.3980891719745223,0.8407643312101911,620.0,1.0,1.0,0.25806451612903225,1.739656932,8.996,5.0,W8
21,12,2,9,0.620253164556962,0.6329113924050633,510.0,,1.0,0.35294117647058826,1.9045905459999999,11.2,6.2,W21
21,13,1,15,0.88,0.52,885.0,1.0,1.0,0.24858757062146894,0.47320239299999994,9.946,4.7,W8
21,13,2,10,0.696969696969697,0.6262626262626263,550.0,,0.5,0.4,2.57021549,6.6,5.4,W21
21,14,2,10,0.5714285714285714,0.5102040816326531,510.0,0.6,0.6,0.37254901960784315,2.536836068,8.8,4.9,W8
21,15,1,5,0.27906976744186046,0.38953488372093026,315.0,1.0,0.6666666666666666,0.36507936507936506,1.773036354,11.944,5.0,W8
21,15,2,13,0.3548387096774194,,650.0,0.8,0.4,0.26153846153846155,2.452405765,19.6,4.5,W10
21,16,1,13,0.46710526315789475,0.39473684210526316,675.0,0.7142857142857143,0.7142857142857143,0.25925925925925924,2.572178985,14.895999999999999,3.9,W8
21,16,2,13,1.0,1.0,505.0,1.0,0.09090909090909091,0.15841584158415842,1.3155419240000001,13.4,4.7,W21
22,1,1,23,0.5266666666666666,0.26666666666666666,1435.0,0.6078431372549019,0.6078431372549019,0.23344947735191637,1.054397034,7.524,7.3,W8
22,2,1,21,0.9807692307692307,0.21153846153846154,1210.0,0.803921568627451,0.4117647058823529,0.17355371900826447,2.049889206,15.372,6.7,W8
22,2,2,13,0.6781609195402298,0.06896551724137931,775.0,0.5454545454545454,0.5454545454545454,0.15483870967741936,0.19242255,14.649289999999999,6.631,W8
22,3,1,9,1.0,0.441340782122905,630.0,1.0,0.6666666666666666,0.20634920634920634,0.587085127,16.614,7.4,W8
22,3,2,16,0.36,0.26,1125.0,0.9130434782608695,0.30434782608695654,0.2,0.206167018,16.81795,6.78,W8
22,4,1,40,0.17703349282296652,0.2727272727272727,2230.0,0.6296296296296297,0.5061728395061729,0.07847533632286996,0.673478925,18.328,7.9,W8
22,4,2,12,0.10666666666666667,0.38666666666666666,720.0,1.0,1.0,0.1597222222222222,0.55174221,11.23596,8.249,W6
22,5,1,13,0.23076923076923078,0.23076923076923078,810.0,1.0,0.3617021276595745,0.25925925925925924,0.767726705,12.209000000000001,7.6,W8
22,5,2,8,0.4,0.4,630.0,1.0,0.23076923076923078,0.31746031746031744,0.043196899000000004,9.677181,7.145,W13
22,6,1,16,0.8807947019867549,0.8675496688741722,880.0,1.0,0.3548387096774194,0.2840909090909091,0.6381360079999999,11.376,6.4,W8
22,6,2,7,0.7777777777777778,0.7555555555555555,495.0,1.0,,0.35353535353535354,1.215403658,11.5514,8.175,OV27
22,7,1,11,0.921875,0.796875,595.0,1.0,0.9230769230769231,0.21008403361344538,0.594939109,12.365,7.9,OV27
22,7,2,7,0.358974358974359,0.38461538461538464,405.0,1.0,0.13043478260869565,0.43209876543209874,0.5694136679999999,12.39967,7.562,W21
22,8,1,12,0.0625,0.875,575.0,0.6666666666666666,0.3333333333333333,0.13043478260869565,0.41037054,8.192,8.1,OV27
22,8,2,14,0.8095238095238095,0.8095238095238095,650.0,1.0,1.0,0.24615384615384617,1.6139932259999998,9.210278,7.391,OV27
22,9,1,31,0.9107142857142857,0.9166666666666666,1765.0,0.8461538461538461,0.38461538461538464,0.20679886685552407,0.808960108,10.667,7.5,W6
22,9,2,9,0.75,0.8035714285714286,390.0,0.8648648648648649,0.44594594594594594,0.38461538461538464,1.372483291,15.79635,7.3629999999999995,OV27
22,10,1,20,0.2967032967032967,0.25274725274725274,1125.0,1.0,0.16666666666666666,0.1511111111111111,1.03476208,15.647,7.2,W8
22,10,2,12,0.2247191011235955,0.5730337078651685,670.0,1.0,0.3055555555555556,0.07462686567164178,2.097013096,12.413860000000001,7.148,W8
22,11,1,11,0.08860759493670886,0.06329113924050633,550.0,0.5,0.5,0.09090909090909091,1.437278639,17.401,7.2,W8
22,11,2,12,0.41911764705882354,0.9411764705882353,750.0,1.0,0.5161290322580645,0.14,1.816233253,15.91189,6.7,W21
22,12,1,15,0.9354838709677419,0.7096774193548387,895.0,0.75,0.4166666666666667,0.2737430167597765,1.017090622,17.528,7.6,W8
22,12,2,9,0.3793103448275862,0.4482758620689655,520.0,0.7142857142857143,0.4,0.057692307692307696,0.029452431,11.80539,8.64,W21
22,13,1,20,0.6864686468646864,0.6963696369636964,1175.0,0.875,0.5,0.09787234042553192,1.922262005,16.653,7.8,W8
22,13,2,11,0.4935064935064935,0.4935064935064935,535.0,0.8387096774193549,0.3548387096774194,0.19626168224299065,1.545270886,10.28576,7.494,W8
22,14,1,24,1.0,0.9622641509433962,1295.0,0.8484848484848485,0.09090909090909091,0.15057915057915058,1.083849465,10.265999999999998,5.7,W8
22,15,1,31,0.5531914893617021,0.4574468085106383,1895.0,0.8148148148148148,0.4444444444444444,0.20580474934036938,1.464767575,9.85,6.3,W8
22,15,2,9,0.625,0.6458333333333334,435.0,1.0,0.32432432432432434,0.13793103448275862,4.111559385,11.05834,7.624,W8
22,16,1,18,0.6356589147286822,0.7209302325581395,1025.0,0.7142857142857143,0.5714285714285714,0.2146341463414634,5.84139884,11.972000000000001,6.0,W8
22,16,2,10,0.9024390243902439,0.8048780487804879,475.0,0.8461538461538461,0.9615384615384616,0.23157894736842105,2.134319509,10.9855,6.882999999999999,OV27
23,1,1,42,0.13526570048309178,0.16908212560386474,2405.0,0.5865384615384616,0.5192307692307693,0.08523908523908524,1.272345025,6.341,4.3,W10
23,1,2,21,0.16216216216216217,0.20270270270270271,1565.0,0.6491228070175439,0.4649122807017544,0.006389776357827476,2.6566092880000003,7.1,4.5,W21
23,2,1,11,0.33112582781456956,0.059602649006622516,555.0,0.7872340425531915,0.46808510638297873,0.0990990990990991,2.201078353,8.627,4.9,W10
23,2,2,11,0.36,0.16,520.0,0.4444444444444444,0.36507936507936506,0.10576923076923077,1.6002487580000002,7.8,5.1,W10
23,3,1,7,,0.10714285714285714,500.0,0.5753424657534246,0.4520547945205479,0.2,2.7017696819999997,7.337000000000001,4.3,W10
23,3,2,17,0.5423728813559322,0.2033898305084746,1000.0,0.7435897435897436,0.48717948717948717,0.05,1.606139244,8.1,5.6,W10
23,4,1,38,0.3481781376518219,0.4979757085020243,2400.0,0.5470085470085471,0.3076923076923077,0.125,1.5413438959999999,5.876,4.2,W10
23,4,2,10,0.04072398190045249,0.02262443438914027,755.0,0.8809523809523809,0.40476190476190477,0.26490066225165565,1.333213382,6.8,5.4,W10
23,5,1,42,0.046242774566473986,0.1676300578034682,2600.0,0.6666666666666666,0.43089430894308944,0.19230769230769232,0.993528677,8.095,5.6,W10
23,5,2,10,0.2773722627737226,0.021897810218978103,720.0,0.4666666666666667,0.6,0.2777777777777778,4.048727532,6.0,5.0,W10
23,6,1,5,0.4855072463768116,0.057971014492753624,300.0,0.7142857142857143,0.42857142857142855,0.16666666666666666,2.366011967,8.387,4.6,W10
23,6,2,27,0.7454545454545455,0.8545454545454545,1465.0,0.7435897435897436,0.48717948717948717,0.07167235494880546,0.6774059159999999,11.0,6.6,W10
23,7,1,8,0.19339622641509435,0.19339622641509435,600.0,0.7435897435897436,0.358974358974359,0.16666666666666666,0.854120503,5.827999999999999,5.2,W10
23,7,2,16,0.19117647058823528,0.38235294117647056,920.0,0.7368421052631579,0.6578947368421053,0.22282608695652173,0.241509935,7.5,6.2,W8
23,8,1,16,0.017699115044247787,0.061946902654867256,955.0,0.8837209302325582,0.3023255813953488,0.31413612565445026,1.949750941,8.892999999999999,5.2,W10
23,8,2,29,0.3103448275862069,0.5344827586206896,2240.0,0.6449704142011834,0.5266272189349113,0.09151785714285714,1.588467785,7.9,5.6,W8
23,9,1,44,0.3537117903930131,0.1965065502183406,2850.0,0.6371681415929203,0.3805309734513274,0.12280701754385964,0.706858347,20.854,5.3,W10
23,9,2,18,0.20270270270270271,0.10810810810810811,1440.0,0.7883597883597884,0.5767195767195767,0.0763888888888889,2.1519909680000002,6.4,5.4,W8
23,10,1,19,0.037037037037037035,0.14814814814814814,1350.0,0.574468085106383,0.7659574468085106,0.18518518518518517,2.774419012,6.6579999999999995,4.8,W10
23,10,2,11,0.1935483870967742,0.06451612903225806,530.0,0.46236559139784944,0.5698924731182796,0.018867924528301886,1.3508848409999998,6.4,5.4,W10
23,11,1,29,0.29831932773109243,0.2184873949579832,2100.0,0.5901639344262295,0.4262295081967213,0.11904761904761904,2.801907948,9.771,5.8,W10
23,11,2,32,0.1111111111111111,0.3888888888888889,3010.0,0.47368421052631576,0.5986842105263158,0.132890365448505,3.43808046,11.7,6.4,W8
23,12,1,19,0.07906976744186046,0.14418604651162792,1155.0,0.5495495495495496,0.36936936936936937,0.2597402597402597,0.808960108,6.945,4.9,W10
23,12,2,29,0.11057692307692307,0.08653846153846154,2425.0,0.7101449275362319,0.5169082125603864,0.12371134020618557,2.95506059,7.6,5.5,W8
23,13,1,25,0.075,0.059375,1750.0,0.4642857142857143,0.4642857142857143,0.17142857142857143,2.460259747,9.11,4.7,W10
23,13,2,47,0.5370370370370371,0.14814814814814814,3590.0,0.4936708860759494,0.24050632911392406,0.14345403899721448,1.792671308,6.3,5.1,W10
23,14,1,27,0.22393822393822393,0.22007722007722008,1655.0,0.4230769230769231,0.6153846153846154,0.18126888217522658,0.985674695,7.1579999999999995,5.0,W10
23,14,2,25,0.12605042016806722,0.21008403361344538,1925.0,0.5419847328244275,0.3893129770992366,0.10649350649350649,1.839795198,5.1,5.3,W10
23,15,1,14,0.3667711598746082,0.335423197492163,755.0,0.7142857142857143,0.42857142857142855,0.26490066225165565,0.433932485,7.939,4.8,W10
23,15,2,45,0.5375,0.05,3855.0,0.5555555555555556,0.37777777777777777,0.13229571984435798,1.9811668669999998,6.8,5.1,W10
23,16,1,25,0.15384615384615385,0.47435897435897434,1455.0,0.5798319327731093,0.5798319327731093,0.24054982817869416,0.838412539,7.939,4.7,W10
23,16,2,15,0.2013888888888889,0.13194444444444445,1265.0,0.5238095238095238,0.5238095238095238,0.09090909090909091,1.99687483,7.9,5.0,W8
24,1,1,16,0.2348993288590604,0.30201342281879195,685.0,0.2413793103448276,0.5862068965517241,0.24087591240875914,2.1068305730000003,13.274000000000001,5.7,W8
24,2,1,20,0.08108108108108109,0.20463320463320464,890.0,0.8387096774193549,0.3548387096774194,0.1797752808988764,0.960149255,13.616,5.6,W8
24,3,1,25,0.6328671328671329,0.1853146853146853,1535.0,0.7931034482758621,0.46551724137931033,0.26058631921824105,1.588467785,15.035,6.5,W8
24,4,1,18,0.2837370242214533,0.30103806228373703,970.0,0.8148148148148148,0.42592592592592593,0.21649484536082475,0.964076246,16.154,6.2,W8
24,5,1,19,0.4612903225806452,0.2709677419354839,885.0,0.7619047619047619,0.047619047619047616,0.3163841807909605,0.441786467,8.416,5.2,W8
24,6,1,26,0.57421875,0.37890625,1625.0,1.0,0.07692307692307693,0.16615384615384615,0.728456797,7.438,5.5,W8
24,6,2,17,0.24742268041237114,0.44329896907216493,1200.0,0.8888888888888888,0.6666666666666666,0.375,0.8128870990000001,15.1,6.351,W8
24,7,1,22,0.275974025974026,0.37337662337662336,1140.0,0.8113207547169812,0.4339622641509434,0.25,1.435315144,7.405,5.2,W8
24,8,1,14,0.14245014245014245,0.21937321937321938,740.0,0.5818181818181818,0.6181818181818182,0.16216216216216217,1.70627751,14.057,7.3,W8
24,8,2,8,0.37209302325581395,0.16279069767441862,420.0,0.6666666666666666,0.8333333333333334,0.5,0.997455668,22.0,6.022,W21
24,9,1,22,0.023923444976076555,0.21052631578947367,1175.0,0.5081967213114754,0.6721311475409836,0.3148936170212766,0.71863932,17.52,7.4,W8
24,9,2,17,0.6276595744680851,0.23404255319148937,1120.0,0.6739130434782609,0.5652173913043478,0.2857142857142857,1.085812961,16.4,7.513999999999999,W21
24,10,1,19,0.6157894736842106,0.3736842105263158,1110.0,0.696969696969697,0.696969696969697,0.36036036036036034,1.158462291,13.208,6.2,OV27
24,10,2,1,0.26666666666666666,0.26666666666666666,20.0,1.0,1.0,,0.24347343100000002,19.9,6.306,OV27
24,11,1,31,0.8284883720930233,0.36046511627906974,1670.0,0.8,0.4,0.1317365269461078,0.730420292,13.11,6.3,W8
24,12,1,27,0.8513513513513513,0.2939189189189189,1245.0,0.9555555555555556,0.3333333333333333,0.13253012048192772,0.6558074660000001,14.255999999999998,6.2,W8
24,13,1,28,0.8914728682170543,0.29844961240310075,1350.0,0.6875,0.375,0.26666666666666666,0.5811946410000001,10.109,6.2,W6
24,13,2,5,0.24031007751937986,0.31007751937984496,290.0,0.6451612903225806,1.0,0.13793103448275862,1.3567753269999998,20.1,6.766,W8
24,14,1,21,0.6349206349206349,0.3873015873015873,955.0,0.6153846153846154,0.4230769230769231,0.13089005235602094,0.42607850399999997,8.453,5.5,W21
24,14,2,6,0.18125,0.2,370.0,0.7894736842105263,0.7368421052631579,0.5945945945945946,0.79521564,19.1,6.562,W21
24,15,1,32,0.6324503311258278,0.25165562913907286,1950.0,0.5,0.6,0.28974358974358977,0.37895461399999997,8.112,6.6,W10
24,15,2,3,0.34782608695652173,0.7608695652173914,150.0,0.967741935483871,0.3548387096774194,0.6666666666666666,0.8600109890000001,16.5,6.718,W21
24,16,1,19,0.3827893175074184,0.47774480712166173,1090.0,0.6153846153846154,0.7115384615384616,0.3348623853211009,0.215984495,8.588,6.1,W8
24,16,2,2,0.053475935828877004,0.40106951871657753,160.0,0.5121951219512195,1.0,1.0,0.726493301,18.6,6.685,W21
25,1,1,12,0.3431372549019608,0.27450980392156865,750.0,0.559322033898305,0.6610169491525424,0.4666666666666667,0.907134879,16.338,7.2,W21
25,1,2,15,0.42452830188679247,0.9622641509433962,781.0,0.9302325581395349,0.7674418604651163,0.4199743918053777,1.7200219780000001,21.8,7.5,W21
25,2,1,9,0.37857142857142856,0.4357142857142857,700.0,0.4878048780487805,0.7560975609756098,0.5714285714285714,0.8619744840000001,17.645,5.7,W21
25,2,2,7,0.6422764227642277,0.7642276422764228,430.0,0.9230769230769231,1.0,0.5348837209302325,2.01847328,19.9,8.3,W21
25,3,1,11,0.15555555555555556,1.0,950.0,0.821917808219178,0.863013698630137,0.42105263157894735,0.353429174,19.614,6.5,W21
25,3,2,6,0.75,0.5138888888888888,288.0,1.0,1.0,0.6006944444444444,1.9379699680000002,19.9,7.2,W21
25,4,1,8,,0.13333333333333333,620.0,1.0,0.5121951219512195,0.27419354838709675,0.0039269909999999995,16.83,5.1,W21
25,4,2,15,0.6461538461538462,0.6461538461538462,425.0,0.589041095890411,0.863013698630137,0.07058823529411765,3.004147975,20.2,6.6,W8
25,5,2,15,0.7384615384615385,0.5076923076923077,659.0,0.8333333333333334,0.8333333333333334,0.2959028831562974,1.602212253,9.9,6.5,W8
25,6,1,16,0.4256410256410256,0.10256410256410256,970.0,0.7142857142857143,1.0,0.12371134020618557,0.838412539,14.562999999999999,4.7,W8
25,6,2,17,0.22580645161290322,0.3333333333333333,930.0,0.8333333333333334,0.6666666666666666,0.24731182795698925,0.594939109,11.9,7.7,W8
25,7,1,12,0.15873015873015872,0.1111111111111111,780.0,0.9545454545454546,0.5454545454545454,0.2948717948717949,0.058904862,14.258,6.4,W8
25,7,2,11,0.8613861386138614,0.8811881188118812,490.0,0.6721311475409836,1.0,0.5408163265306123,2.57021549,21.2,7.6,W21
25,8,1,17,0.9375,0.11875,1010.0,0.7954545454545454,0.3181818181818182,0.25742574257425743,0.592975613,17.82,6.4,W8
25,8,2,21,0.4418604651162791,1.0,1065.0,0.7777777777777778,0.8148148148148148,0.028169014084507043,2.175552913,20.9,7.6,W8
25,9,1,15,0.8363636363636363,0.045454545454545456,920.0,1.0,1.0,0.40217391304347827,0.567450173,18.666,5.4,W8
25,9,2,21,0.3626373626373626,0.3241758241758242,1138.0,0.6825396825396826,0.49206349206349204,0.15377855887521968,0.7480917509999999,16.5,7.5,W8
25,10,1,10,0.7603686635944701,0.06451612903225806,695.0,1.0,1.0,0.4172661870503597,0.730420292,13.594000000000001,5.8,W8
25,10,2,14,0.36,0.34,639.0,0.8146964856230032,0.6805111821086262,0.0892018779342723,0.6636614479999999,18.7,6.7,W8
25,11,1,12,0.9446366782006921,0.01384083044982699,840.0,1.0,1.0,0.34523809523809523,0.9012443920000001,16.412,5.7,W8
25,11,2,22,0.09743589743589744,0.02564102564102564,1375.0,1.0,,0.18181818181818182,1.5649058409999999,18.3,7.7,W10
25,12,1,6,0.33098591549295775,0.7676056338028169,375.0,0.6,0.6,0.6,1.73180295,10.565,4.7,W8
25,12,2,14,0.015151515151515152,0.4393939393939394,720.0,0.75,0.75,0.17083333333333334,1.747510914,8.3,4.6,W21
25,13,1,15,0.6764705882352942,,880.0,0.8,0.8,0.20454545454545456,1.3273228959999999,9.429,4.5,W8
25,13,2,20,0.10309278350515463,0.0979381443298969,911.0,0.7142857142857143,0.8571428571428571,0.16465422612513722,2.159844949,8.0,5.3,W8
25,14,1,12,0.9596412556053812,0.008968609865470852,845.0,0.6,0.6,0.23076923076923078,1.040652567,11.99,5.2,W21
25,14,2,15,0.847457627118644,0.9491525423728814,577.0,0.3273542600896861,1.0,0.18717504332755633,0.251327412,12.6,6.5,W21
25,15,1,19,0.9686274509803922,0.0392156862745098,1215.0,0.8148148148148148,0.4444444444444444,0.17695473251028807,0.347538687,12.72,5.4,W21
25,15,2,25,0.44,0.552,1440.0,0.7555555555555555,1.0,0.2222222222222222,0.630282026,16.9,5.8,W8
25,16,1,18,0.8264462809917356,0.11570247933884298,1070.0,0.6363636363636364,0.8181818181818182,0.2523364485981308,0.610647072,13.137,6.0,W8
25,16,2,27,0.43448275862068964,0.7172413793103448,1667.0,0.5454545454545454,0.8863636363636364,0.15296940611877624,1.0779589790000002,12.9,5.8,W8
26,1,1,22,0.36764705882352944,0.13970588235294118,1310.0,0.6078431372549019,0.803921568627451,0.3511450381679389,1.519745446,8.136000000000001,5.0,W6
26,1,2,15,0.8130841121495327,0.7383177570093458,1170.0,0.9090909090909091,1.0,0.48717948717948717,1.70627751,43.22094,6.414,W6
26,2,1,11,0.07653061224489796,0.07653061224489796,655.0,1.0,1.0,0.2366412213740458,5.110978548,8.919,4.9,OV27
26,2,2,10,0.18072289156626506,0.18072289156626506,725.0,0.65625,0.375,0.2413793103448276,5.4840426760000005,8.591126,4.707,OV27
26,3,1,32,1.0,1.0,1595.0,0.09090909090909091,1.0,0.23510971786833856,0.186532064,14.258,5.6,OV27
