Site,Plot,alpha,cover,shrub_allelo,tree_allelo,lba,som,pH,amtrees,amcover,nvc,ms,flag
23.0,10.0,11,35.0,0.0,0.0,1.3508848409999998,6.4,5.4,74.61282552275759,135.0,W10,em,t
23.0,10.0,11,35.0,0.0,0.0,1.3508848409999998,6.4,5.4,74.61282552275759,135.0,W10,em,t
23.0,10.0,11,35.0,0.0,0.0,1.3508848409999998,6.4,5.4,74.61282552275759,135.0,W10,em,t
23.0,10.0,11,35.0,0.0,0.0,1.3508848409999998,6.4,5.4,74.61282552275759,135.0,W10,em,t
23.0,11.0,32,40.0,0.0,0.0,3.43808046,11.7,6.4,47.12388980384689,128.0,W8,am,t
23.0,11.0,32,40.0,0.0,0.0,3.43808046,11.7,6.4,47.12388980384689,128.0,W8,am,t
23.0,11.0,32,40.0,0.0,0.0,3.43808046,11.7,6.4,47.12388980384689,128.0,W8,am,t
23.0,12.0,29,49.0,0.0,0.0,2.95506059,7.6,5.5,117.80972450961723,86.0,W8,am,t
23.0,12.0,29,49.0,0.0,0.0,2.95506059,7.6,5.5,117.80972450961723,86.0,W8,am,t
23.0,13.0,47,75.5,0.0,0.0,1.792671308,6.3,5.1,176.71458676442586,93.0,W10,em,t
23.0,13.0,47,75.5,0.0,0.0,1.792671308,6.3,5.1,176.71458676442586,93.0,W10,em,t
23.0,13.0,47,75.5,0.0,0.0,1.792671308,6.3,5.1,176.71458676442586,93.0,W10,em,t
23.0,14.0,25,44.0,0.0,0.0,1.839795198,5.1,5.3,82.46680715673207,116.0,W10,em,t
23.0,14.0,25,44.0,0.0,0.0,1.839795198,5.1,5.3,82.46680715673207,116.0,W10,em,t
23.0,15.0,45,93.0,0.0,0.0,1.9811668669999998,6.8,5.1,255.25440310417068,62.0,W10,em,t
23.0,15.0,45,93.0,0.0,0.0,1.9811668669999998,6.8,5.1,255.25440310417068,62.0,W10,em,t
23.0,15.0,45,93.0,0.0,0.0,1.9811668669999998,6.8,5.1,255.25440310417068,62.0,W10,em,t
23.0,16.0,15,77.0,0.0,0.0,1.99687483,7.9,5.0,141.3716694115407,68.0,W8,am,t
23.0,16.0,15,77.0,0.0,0.0,1.99687483,7.9,5.0,141.3716694115407,68.0,W8,am,t
24.0,1.0,6,93.0,,,,13.5,6.897,,,MG7,am,o
24.0,2.0,6,114.0,,,,11.1,7.121,,,MG7,am,o
24.0,3.0,9,86.0,,,,11.8,7.249,,,MG7,am,o
24.0,4.0,8,94.0,,,,13.5,6.655,,,MG7,am,o
24.0,5.0,7,115.0,,,,12.4,6.696000000000001,,,MG7,am,o
24.0,6.0,17,12.0,0.0,0.0,0.8128870990000001,15.1,6.351,157.07963267948966,9.0,W8,am,t
24.0,6.0,17,12.0,0.0,0.0,0.8128870990000001,15.1,6.351,157.07963267948966,9.0,W8,am,t
24.0,7.0,6,114.0,,,,11.1,7.077000000000001,,,MG7,am,o
24.0,8.0,8,24.0,0.5,0.0,0.997455668,22.0,6.022,376.99111843077515,5.0,W21,am,o
24.0,8.0,8,24.0,0.0,0.0,0.997455668,22.0,6.022,376.99111843077515,5.0,W21,am,o
24.0,9.0,17,31.0,0.0,47.12388980384689,1.085812961,16.4,7.513999999999999,369.13713679680075,63.0,W21,am,o
24.0,9.0,17,31.0,0.0,47.12388980384689,1.085812961,16.4,7.513999999999999,369.13713679680075,63.0,W21,am,o
24.0,9.0,17,31.0,0.0,47.12388980384689,1.085812961,16.4,7.513999999999999,369.13713679680075,63.0,W21,am,o
24.0,10.0,1,20.0,0.0,0.0,0.24347343100000002,19.9,6.306,15.707963267948966,200.0,OV27,am,o
24.0,11.0,6,43.5,0.0,,,11.9,6.268,,2.0,MG7,am,o
24.0,12.0,3,41.0,,,,15.4,7.433,,,MG7,am,o
24.0,13.0,5,42.5,0.0,0.0,1.3567753269999998,20.1,6.766,176.71458676442586,112.0,W8,am,t
24.0,13.0,5,42.5,0.0,0.0,1.3567753269999998,20.1,6.766,176.71458676442586,112.0,W8,am,t
24.0,14.0,6,23.5,0.0,78.53981633974482,0.79521564,19.1,6.562,196.34954084936209,166.0,W21,am,o
24.0,14.0,6,23.5,0.0,78.53981633974482,0.79521564,19.1,6.562,196.34954084936209,166.0,W21,am,o
24.0,14.0,6,23.5,0.0,78.53981633974482,0.79521564,19.1,6.562,196.34954084936209,166.0,W21,am,o
24.0,15.0,3,1.5,0.0,31.41592653589793,0.8600109890000001,16.5,6.718,227.76546738526002,13.0,W21,am,o
24.0,15.0,3,1.5,0.0,31.41592653589793,0.8600109890000001,16.5,6.718,227.76546738526002,13.0,W21,am,o
24.0,16.0,2,61.0,0.0,39.269908169872416,0.726493301,18.6,6.685,70.68583470577035,14.0,W21,am,o
24.0,16.0,2,61.0,0.0,39.269908169872416,0.726493301,18.6,6.685,70.68583470577035,14.0,W21,am,o
24.0,16.0,2,61.0,0.0,39.269908169872416,0.726493301,18.6,6.685,70.68583470577035,14.0,W21,am,o
25.0,1.0,15,88.0,0.0,0.0,1.7200219780000001,21.8,7.5,322.0132469929538,34.0,W21,am,o
25.0,1.0,15,88.0,0.0,0.0,1.7200219780000001,21.8,7.5,322.0132469929538,34.0,W21,am,o
25.0,1.0,15,88.0,0.0,0.0,1.7200219780000001,21.8,7.5,322.0132469929538,34.0,W21,am,o
25.0,2.0,7,83.5,0.0,141.3716694115407,2.01847328,19.9,8.3,479.0928796724435,31.0,W21,am,o
25.0,2.0,7,83.5,0.0,141.3716694115407,2.01847328,19.9,8.3,479.0928796724435,31.0,W21,am,o
25.0,2.0,7,83.5,0.0,141.3716694115407,2.01847328,19.9,8.3,479.0928796724435,31.0,W21,am,o
25.0,3.0,6,90.0,0.0,23.561944901923447,1.9379699680000002,19.9,7.2,380.9181092477624,1.0,W21,am,o
25.0,4.0,15,78.5,0.0,0.0,3.004147975,20.2,6.6,270.9623663721196,35.0,W8,am,t
25.0,4.0,15,78.5,0.0,0.0,3.004147975,20.2,6.6,270.9623663721196,35.0,W8,am,t
25.0,4.0,15,78.5,0.0,0.0,3.004147975,20.2,6.6,270.9623663721196,35.0,W8,am,t
25.0,5.0,15,114.5,0.0,0.0,1.602212253,9.9,6.5,636.172512351933,5.0,W8,am,t
25.0,6.0,17,88.5,0.0,23.561944901923447,0.594939109,11.9,7.7,239.5464398362217,5.0,W8,am,t
25.0,7.0,11,94.0,0.0,15.707963267948966,2.57021549,21.2,7.6,592.9756133650735,16.0,W21,am,o
25.0,7.0,11,94.0,0.0,15.707963267948966,2.57021549,21.2,7.6,592.9756133650735,16.0,W21,am,o
25.0,7.0,11,94.0,0.0,15.707963267948966,2.57021549,21.2,7.6,592.9756133650735,16.0,W21,am,o
25.0,8.0,21,75.0,0.0,0.0,2.175552913,20.9,7.6,349.5021827118645,44.0,W8,am,t
25.0,8.0,21,75.0,0.0,0.0,2.175552913,20.9,7.6,349.5021827118645,44.0,W8,am,t
25.0,8.0,21,75.0,0.0,0.0,2.175552913,20.9,7.6,349.5021827118645,44.0,W8,am,t
25.0,9.0,21,98.5,0.0,0.0,0.7480917509999999,16.5,7.5,380.91810924776246,35.0,W8,am,t
25.0,9.0,21,98.5,0.0,0.0,0.7480917509999999,16.5,7.5,380.91810924776246,35.0,W8,am,t
25.0,9.0,21,98.5,0.0,0.0,0.7480917509999999,16.5,7.5,380.91810924776246,35.0,W8,am,t
25.0,10.0,14,94.5,0.0,0.0,0.6636614479999999,18.7,6.7,231.69245820224725,15.0,W8,am,t
25.0,10.0,14,94.5,0.0,0.0,0.6636614479999999,18.7,6.7,231.69245820224725,15.0,W8,am,t
25.0,10.0,14,94.5,0.0,0.0,0.6636614479999999,18.7,6.7,231.69245820224725,15.0,W8,am,t
25.0,10.0,14,94.5,0.0,0.0,0.6636614479999999,18.7,6.7,231.69245820224725,15.0,W8,am,t
25.0,11.0,22,38.5,0.0,0.0,1.5649058409999999,18.3,7.7,113.88273369263,72.0,W10,em,t
25.0,11.0,22,38.5,0.0,0.0,1.5649058409999999,18.3,7.7,113.88273369263,72.0,W10,em,t
25.0,12.0,14,126.0,0.0,7.853981633974483,1.747510914,8.3,4.6,7.853981633974483,3.0,W21,am,o
25.0,13.0,20,119.0,0.0,0.0,2.159844949,8.0,5.3,239.5464398362217,6.0,W8,am,t
25.0,14.0,15,32.5,0.0,0.0,0.251327412,12.6,6.5,557.6326960121884,49.0,W21,am,o
25.0,14.0,15,32.5,0.0,0.0,0.251327412,12.6,6.5,557.6326960121884,49.0,W21,am,o
25.0,14.0,15,32.5,0.0,0.0,0.251327412,12.6,6.5,557.6326960121884,49.0,W21,am,o
25.0,14.0,15,32.5,0.0,0.0,0.251327412,12.6,6.5,557.6326960121884,49.0,W21,am,o
25.0,15.0,25,54.0,0.0,0.0,0.630282026,16.9,5.8,302.3782929080176,53.0,W8,am,t
25.0,15.0,25,54.0,0.0,0.0,0.630282026,16.9,5.8,302.3782929080176,53.0,W8,am,t
25.0,15.0,25,54.0,0.0,0.0,0.630282026,16.9,5.8,302.3782929080176,53.0,W8,am,t
25.0,15.0,25,54.0,0.0,0.0,0.630282026,16.9,5.8,302.3782929080176,53.0,W8,am,t
25.0,16.0,27,83.0,0.0,145.29866022852792,1.0779589790000002,12.9,5.8,345.5751918948772,86.0,W8,am,t
25.0,16.0,27,83.0,0.0,145.29866022852792,1.0779589790000002,12.9,5.8,345.5751918948772,86.0,W8,am,t
25.0,16.0,27,83.0,0.0,145.29866022852792,1.0779589790000002,12.9,5.8,345.5751918948772,86.0,W8,am,t
26.0,1.0,15,81.0,0.0,102.10176124166827,1.70627751,43.22094,6.414,616.5375582669969,11.0,W6,d,w
26.0,1.0,15,81.0,0.0,102.10176124166827,1.70627751,43.22094,6.414,616.5375582669969,11.0,W6,d,w
26.0,2.0,10,81.5,0.0,23.561944901923447,5.4840426760000005,8.591126,4.707,109.95574287564277,22.0,OV27,am,o
26.0,2.0,10,81.5,0.0,23.561944901923447,5.4840426760000005,8.591126,4.707,109.95574287564277,22.0,OV27,am,o
26.0,3.0,22,92.0,0.0,,,6.16718,7.114,,2.0,S28,am,w
26.0,4.0,4,82.0,0.0,0.0,6.230170931,8.350819,4.706,188.49555921538757,13.0,W15,em,t
26.0,4.0,4,82.0,0.0,0.0,6.230170931,8.350819,4.706,188.49555921538757,13.0,W15,em,t
26.0,4.0,4,82.0,0.0,0.0,6.230170931,8.350819,4.706,188.49555921538757,13.0,W15,em,t
26.0,5.0,14,81.0,0.0,0.0,4.549418861,10.49897,4.954,408.40704496667314,44.0,W6,d,w
26.0,5.0,14,81.0,0.0,0.0,4.549418861,10.49897,4.954,408.40704496667314,44.0,W6,d,w
26.0,5.0,14,81.0,0.0,0.0,4.549418861,10.49897,4.954,408.40704496667314,44.0,W6,d,w
26.0,6.0,14,23.5,0.0,7.853981633974483,0.9542587690000001,12.19828,4.548,11.780972450961723,104.0,OV27,am,o
26.0,6.0,14,23.5,0.0,7.853981633974483,0.9542587690000001,12.19828,4.548,11.780972450961723,104.0,OV27,am,o
26.0,7.0,16,108.5,0.0,196.34954084936206,3.980005193,7.547471000000001,3.798,168.86060513045138,72.0,OV27,am,o
26.0,7.0,16,108.5,0.0,196.34954084936206,3.980005193,7.547471000000001,3.798,168.86060513045138,72.0,OV27,am,o
26.0,8.0,15,106.5,0.0,0.0,1.525635932,8.29829,4.859,270.9623663721196,84.0,OV27,am,o
26.0,8.0,15,106.5,0.0,0.0,1.525635932,8.29829,4.859,270.9623663721196,84.0,OV27,am,o
26.0,8.0,15,106.5,0.0,0.0,1.525635932,8.29829,4.859,270.9623663721196,84.0,OV27,am,o
26.0,9.0,11,0.0,0.0,,,8.453311,5.353,,0.0,OV27,am,o
26.0,10.0,22,78.5,0.0,0.0,3.277073837,12.98691,4.8469999999999995,345.5751918948772,85.0,W8,am,t
26.0,10.0,22,78.5,0.0,0.0,3.277073837,12.98691,4.8469999999999995,345.5751918948772,85.0,W8,am,t
26.0,10.0,22,78.5,0.0,0.0,3.277073837,12.98691,4.8469999999999995,345.5751918948772,85.0,W8,am,t
26.0,11.0,11,71.0,0.0,31.41592653589793,0.9817477040000001,18.16183,4.928,263.10838473814516,3.0,OV27,am,o
26.0,11.0,11,71.0,0.0,31.41592653589793,0.9817477040000001,18.16183,4.928,263.10838473814516,3.0,OV27,am,o
26.0,13.0,14,113.0,0.0,19.634954084936208,2.415099352,18.81952,4.7010000000000005,408.4070449666731,6.0,W8,am,t
26.0,14.0,9,55.5,0.0,0.0,2.552544031,10.30998,5.553,475.1658888554563,33.0,OV27,am,o
26.0,14.0,9,55.5,0.0,0.0,2.552544031,10.30998,5.553,475.1658888554563,33.0,OV27,am,o
26.0,14.0,9,55.5,0.0,0.0,2.552544031,10.30998,5.553,475.1658888554563,33.0,OV27,am,o
26.0,15.0,18,70.0,0.0,7.853981633974483,2.047925711,7.667644,5.3870000000000005,318.0862561759666,33.0,W21,am,o
26.0,15.0,18,70.0,0.0,7.853981633974483,2.047925711,7.667644,5.3870000000000005,318.0862561759666,33.0,W21,am,o
26.0,15.0,18,70.0,0.0,7.853981633974483,2.047925711,7.667644,5.3870000000000005,318.0862561759666,33.0,W21,am,o
26.0,16.0,3,1.5,0.5,369.13713679680075,1.1368638420000001,15.45726,4.285,78.53981633974483,4.0,W21,am,o
26.0,16.0,3,1.5,0.0,369.13713679680075,1.1368638420000001,15.45726,4.285,78.53981633974483,4.0,W21,am,o
27.0,1.0,11,35.0,0.0,62.83185307179586,2.8647398010000003,13.9,8.5,667.5884388878311,102.0,W13,am,t
27.0,1.0,11,35.0,0.0,62.83185307179586,2.8647398010000003,13.9,8.5,667.5884388878311,102.0,W13,am,t
27.0,2.0,7,171.5,0.0,15.707963267948966,1.6395186659999998,11.3,8.7,848.2300164692442,3.0,W13,am,t
27.0,2.0,7,171.5,0.0,15.707963267948966,1.6395186659999998,11.3,8.7,848.2300164692442,3.0,W13,am,t
27.0,3.0,7,116.5,0.0,78.53981633974482,0.502654825,11.5,8.4,310.23227454199207,10.0,W21,am,o
27.0,4.0,5,83.0,0.0,54.97787143782138,2.146100481,12.4,8.7,357.35616434583903,76.0,W13,am,t
27.0,4.0,5,83.0,0.0,54.97787143782138,2.146100481,12.4,8.7,357.35616434583903,76.0,W13,am,t
27.0,4.0,5,83.0,0.0,54.97787143782138,2.146100481,12.4,8.7,357.35616434583903,76.0,W13,am,t
27.0,4.0,5,83.0,0.0,54.97787143782138,2.146100481,12.4,8.7,357.35616434583903,76.0,W13,am,t
27.0,5.0,11,55.0,0.0,7.853981633974483,0.913025365,13.6,8.8,333.7942194439155,33.0,W21,am,o
27.0,5.0,11,55.0,0.0,7.853981633974483,0.913025365,13.6,8.8,333.7942194439155,33.0,W21,am,o
27.0,5.0,11,55.0,0.0,7.853981633974483,0.913025365,13.6,8.8,333.7942194439155,33.0,W21,am,o
27.0,6.0,6,82.5,0.0,,,10.8,8.5,,5.0,W13,am,t
27.0,6.0,6,82.5,0.0,,,10.8,8.5,,5.0,W13,am,t
27.0,7.0,4,96.5,0.0,54.97787143782138,2.169662426,9.9,5.5,1515.818455357075,12.0,W13,am,t
27.0,7.0,4,96.5,0.0,54.97787143782138,2.169662426,9.9,5.5,1515.818455357075,12.0,W13,am,t
27.0,8.0,8,127.5,0.0,39.26990816987241,1.6041757490000002,12.9,8.6,318.0862561759666,12.0,W13,am,t
27.0,8.0,8,127.5,0.0,39.26990816987241,1.6041757490000002,12.9,8.6,318.0862561759666,12.0,W13,am,t
27.0,9.0,5,141.5,0.5,0.0,3.976078202,11.0,8.5,785.3981633974481,2.0,W13,am,t
27.0,10.0,5,165.5,,,1.288052988,9.2,7.8,589.0486225480861,,W13,am,t
27.0,11.0,6,73.0,0.0,0.0,0.630282026,11.5,8.8,518.3627878423159,13.0,W21,am,o
27.0,11.0,6,73.0,0.0,0.0,0.630282026,11.5,8.8,518.3627878423159,13.0,W21,am,o
27.0,12.0,6,171.5,0.0,0.0,2.411172362,6.8,6.1,259.1813939211579,23.0,W21,am,o
27.0,12.0,6,171.5,0.0,0.0,2.411172362,6.8,6.1,259.1813939211579,23.0,W21,am,o
27.0,12.0,6,171.5,0.0,0.0,2.411172362,6.8,6.1,259.1813939211579,23.0,W21,am,o
27.0,13.0,3,135.0,,,0.561559687,8.8,5.4,789.3251542144355,,W13,am,t
27.0,14.0,6,151.0,0.0,86.3937979737193,2.764601535,7.6,5.2,153.15264186250243,22.0,W21,am,o
27.0,14.0,6,151.0,0.0,86.3937979737193,2.764601535,7.6,5.2,153.15264186250243,22.0,W21,am,o
27.0,15.0,7,107.0,0.0,47.12388980384689,2.474004215,11.5,6.1,624.3915399009713,1.0,W13,am,t
27.0,16.0,7,101.5,0.0,0.0,1.517781951,8.0,8.6,773.6171909464865,3.0,OV27,am,o
27.0,16.0,7,101.5,0.0,0.0,1.517781951,8.0,8.6,773.6171909464865,3.0,OV27,am,o
28.0,1.0,5,34.0,1.0,70.68583470577035,0.5694136679999999,34.4,4.246,486.946861306418,140.0,OV27,am,o
28.0,1.0,5,34.0,0.0,70.68583470577035,0.5694136679999999,34.4,4.246,486.946861306418,140.0,OV27,am,o
28.0,2.0,7,20.5,1.0,70.68583470577033,3.2299499469999997,31.0,4.419,373.06412761378795,72.0,OV27,am,o
28.0,2.0,7,20.5,0.0,70.68583470577033,3.2299499469999997,31.0,4.419,373.06412761378795,72.0,OV27,am,o
28.0,3.0,10,36.0,0.5,86.3937979737193,0.090320789,12.4,4.893,109.95574287564276,150.0,OV27,am,o
28.0,3.0,10,36.0,0.0,86.3937979737193,0.090320789,12.4,4.893,109.95574287564276,150.0,OV27,am,o
28.0,4.0,8,99.0,0.5,31.41592653589793,1.73180295,9.12,4.783,322.0132469929538,7.0,OV27,am,o
28.0,4.0,8,99.0,0.0,31.41592653589793,1.73180295,9.12,4.783,322.0132469929538,7.0,OV27,am,o
28.0,5.0,11,88.0,0.0,15.707963267948966,0.47320239299999994,8.58,6.501,153.1526418625024,52.0,W21,am,o
28.0,5.0,11,88.0,0.0,15.707963267948966,0.47320239299999994,8.58,6.501,153.1526418625024,52.0,W21,am,o
28.0,6.0,13,112.5,0.0,0.0,0.066758844,11.3,6.695,43.19689898685965,30.0,OV27,am,o
28.0,6.0,13,112.5,0.0,0.0,0.066758844,11.3,6.695,43.19689898685965,30.0,OV27,am,o
28.0,7.0,14,85.0,0.0,23.561944901923447,0.620464549,12.3,6.625,314.15926535897927,10.0,W21,am,o
28.0,7.0,14,85.0,0.0,23.561944901923447,0.620464549,12.3,6.625,314.15926535897927,10.0,W21,am,o
28.0,8.0,15,10.0,0.5,23.561944901923447,1.712167996,8.61,5.654,263.10838473814516,21.0,W21,am,o
28.0,8.0,15,10.0,0.0,23.561944901923447,1.712167996,8.61,5.654,263.10838473814516,21.0,W21,am,o
28.0,9.0,10,50.0,0.0,23.561944901923447,2.442588288,6.14,5.5,208.13051330032377,113.0,W21,am,o
28.0,9.0,10,50.0,0.0,23.561944901923447,2.442588288,6.14,5.5,208.13051330032377,113.0,W21,am,o
28.0,9.0,10,50.0,0.0,23.561944901923447,2.442588288,6.14,5.5,208.13051330032377,113.0,W21,am,o
28.0,10.0,11,71.5,0.0,23.561944901923447,1.044579557,6.17,6.028,329.8672286269283,6.0,W21,am,o
28.0,10.0,11,71.5,0.0,23.561944901923447,1.044579557,6.17,6.028,329.8672286269283,6.0,W21,am,o
28.0,11.0,5,72.0,1.0,7.853981633974483,1.6277376940000001,9.31,6.053999999999999,522.2897786593031,14.0,W13,am,t
28.0,11.0,5,72.0,0.0,7.853981633974483,1.6277376940000001,9.31,6.053999999999999,522.2897786593031,14.0,W13,am,t
28.0,12.0,7,43.0,0.5,7.853981633974483,1.6198837119999998,8.04,5.0,106.02875205865551,26.0,W21,am,o
28.0,12.0,7,43.0,0.0,7.853981633974483,1.6198837119999998,8.04,5.0,106.02875205865551,26.0,W21,am,o
28.0,12.0,7,43.0,0.0,7.853981633974483,1.6198837119999998,8.04,5.0,106.02875205865551,26.0,W21,am,o
28.0,13.0,2,1.5,0.5,0.0,0.375027623,10.4,4.031000000000001,0.0,14.0,W21,am,o
28.0,13.0,2,1.5,0.0,0.0,0.375027623,10.4,4.031000000000001,0.0,14.0,W21,am,o
28.0,13.0,2,1.5,0.0,0.0,0.375027623,10.4,4.031000000000001,0.0,14.0,W21,am,o
28.0,14.0,10,85.5,0.0,54.97787143782138,1.325359401,10.6,7.34,596.9026041820607,2.0,OV27,am,o
28.0,15.0,6,34.5,0.5,70.68583470577033,0.779507677,10.9,5.159,946.4047868939251,10.0,W21,am,o
28.0,15.0,6,34.5,0.0,70.68583470577033,0.779507677,10.9,5.159,946.4047868939251,10.0,W21,am,o
28.0,16.0,9,47.0,0.0,31.41592653589793,1.1270463640000001,11.9,5.66,655.8074664368694,3.0,W21,am,o
29.0,2.0,19,74.0,0.0,0.0,0.227765467,8.3,7.4,0.0,10.0,OV27,am,o
29.0,2.0,19,74.0,0.0,0.0,0.227765467,8.3,7.4,0.0,10.0,OV27,am,o
29.0,3.0,22,110.5,0.0,7.853981633974483,2.199114858,18.4,8.7,19.634954084936204,2.0,OV27,am,o
29.0,4.0,21,73.5,0.0,117.80972450961724,1.7867808219999999,9.5,4.5,157.07963267948966,4.0,W14,em,t
29.0,5.0,5,47.5,0.0,0.0,1.4824390330000001,31.9,5.0,0.0,3.0,W12,am,t
29.0,6.0,11,35.5,0.0,0.0,3.3222342310000004,20.2,4.2,0.0,3.0,OV27,am,o
29.0,6.0,11,35.5,0.0,0.0,3.3222342310000004,20.2,4.2,0.0,3.0,OV27,am,o
29.0,7.0,17,106.5,0.0,0.0,1.865320638,16.7,8.8,27.48893571891069,4.0,W12,am,t
29.0,7.0,17,106.5,0.0,0.0,1.865320638,16.7,8.8,27.48893571891069,4.0,W12,am,t
29.0,8.0,11,40.5,0.0,0.0,1.998838326,33.9,4.3,0.0,13.0,W10,em,t
29.0,8.0,11,40.5,0.0,0.0,1.998838326,33.9,4.3,0.0,13.0,W10,em,t
29.0,9.0,10,233.0,0.0,,,10.3,5.6,,1.0,W25,am,a
29.0,10.0,10,74.0,0.0,0.0,0.090320789,8.9,4.6,47.12388980384689,103.0,W21,am,o
29.0,10.0,10,74.0,0.0,0.0,0.090320789,8.9,4.6,47.12388980384689,103.0,W21,am,o
29.0,11.0,3,90.5,0.0,0.0,3.559817176,7.5,4.4,0.0,3.0,W15,em,t
29.0,11.0,3,90.5,0.0,0.0,3.559817176,7.5,4.4,0.0,3.0,W15,em,t
29.0,12.0,11,65.5,0.0,0.0,0.420188017,21.0,8.9,117.80972450961724,6.0,W12,am,t
29.0,12.0,11,65.5,0.0,0.0,0.420188017,21.0,8.9,117.80972450961724,6.0,W12,am,t
29.0,13.0,8,28.0,0.0,0.0,2.0047288119999997,16.7,5.7,7.853981633974483,14.0,W12,am,t
29.0,13.0,8,28.0,0.0,0.0,2.0047288119999997,16.7,5.7,7.853981633974483,14.0,W12,am,t
29.0,14.0,15,95.5,0.0,164.93361431346412,0.070685835,14.7,7.1,0.0,2.0,OV27,am,o
29.0,15.0,15,71.0,0.0,125.66370614359172,0.524253274,14.6,4.5,82.46680715673206,3.0,W21,am,o
29.0,16.0,8,73.5,0.0,31.41592653589793,0.141371669,14.8,8.8,695.0773746067416,4.0,W13,am,t
30.0,1.0,6,77.5,0.0,0.0,0.484983366,33.55632,4.213,0.0,71.0,W10,em,t
30.0,1.0,6,77.5,0.0,0.0,0.484983366,33.55632,4.213,0.0,71.0,W10,em,t
30.0,1.0,6,77.5,0.0,0.0,0.484983366,33.55632,4.213,0.0,71.0,W10,em,t
30.0,2.0,16,16.0,0.0,0.0,2.544690049,15.48107,5.928999999999999,51.050880620834135,36.0,W10,em,t
30.0,2.0,16,16.0,0.0,0.0,2.544690049,15.48107,5.928999999999999,51.050880620834135,36.0,W10,em,t
30.0,3.0,7,43.5,0.0,0.0,1.4333516480000001,41.93586,4.484,0.0,16.0,W10,em,t
30.0,3.0,7,43.5,0.0,0.0,1.4333516480000001,41.93586,4.484,0.0,16.0,W10,em,t
30.0,3.0,7,43.5,0.0,0.0,1.4333516480000001,41.93586,4.484,0.0,16.0,W10,em,t
30.0,4.0,10,47.5,0.0,0.0,0.310232275,15.24267,4.875,106.02875205865553,122.0,W10,em,t
30.0,4.0,10,47.5,0.0,0.0,0.310232275,15.24267,4.875,106.02875205865553,122.0,W10,em,t
30.0,4.0,10,47.5,0.0,0.0,0.310232275,15.24267,4.875,106.02875205865553,122.0,W10,em,t
30.0,4.0,10,47.5,0.0,0.0,0.310232275,15.24267,4.875,106.02875205865553,122.0,W10,em,t
30.0,4.0,10,47.5,0.0,0.0,0.310232275,15.24267,4.875,106.02875205865553,122.0,W10,em,t
30.0,4.0,10,47.5,0.0,0.0,0.310232275,15.24267,4.875,106.02875205865553,122.0,W10,em,t
30.0,5.0,11,12.0,0.0,0.0,0.7696901999999999,16.90527,4.5089999999999995,31.415926535897928,17.0,W10,em,t
30.0,5.0,11,12.0,0.0,0.0,0.7696901999999999,16.90527,4.5089999999999995,31.415926535897928,17.0,W10,em,t
30.0,5.0,11,12.0,0.0,0.0,0.7696901999999999,16.90527,4.5089999999999995,31.415926535897928,17.0,W10,em,t
30.0,6.0,9,76.0,0.0,0.0,0.793252145,14.77232,4.678,184.56856839840034,7.0,W10,em,t
30.0,6.0,9,76.0,0.0,0.0,0.793252145,14.77232,4.678,184.56856839840034,7.0,W10,em,t
30.0,7.0,12,40.0,0.0,0.0,1.0386890709999999,19.52315,4.449,0.0,63.0,W10,em,t
30.0,7.0,12,40.0,0.0,0.0,1.0386890709999999,19.52315,4.449,0.0,63.0,W10,em,t
30.0,7.0,12,40.0,0.0,0.0,1.0386890709999999,19.52315,4.449,0.0,63.0,W10,em,t
30.0,7.0,12,40.0,0.0,0.0,1.0386890709999999,19.52315,4.449,0.0,63.0,W10,em,t
30.0,7.0,12,40.0,0.0,0.0,1.0386890709999999,19.52315,4.449,0.0,63.0,W10,em,t
30.0,8.0,2,45.0,0.0,0.0,0.805033117,31.966990000000003,4.146,27.48893571891069,130.0,W16,em,t
30.0,8.0,2,45.0,0.0,0.0,0.805033117,31.966990000000003,4.146,27.48893571891069,130.0,W16,em,t
30.0,8.0,2,45.0,0.0,0.0,0.805033117,31.966990000000003,4.146,27.48893571891069,130.0,W16,em,t
30.0,8.0,2,45.0,0.0,0.0,0.805033117,31.966990000000003,4.146,27.48893571891069,130.0,W16,em,t
30.0,9.0,2,55.0,0.0,0.0,0.255254403,52.76036,3.5,0.0,102.0,W10,em,t
30.0,9.0,2,55.0,0.0,0.0,0.255254403,52.76036,3.5,0.0,102.0,W10,em,t
30.0,9.0,2,55.0,0.0,0.0,0.255254403,52.76036,3.5,0.0,102.0,W10,em,t
30.0,9.0,2,55.0,0.0,0.0,0.255254403,52.76036,3.5,0.0,102.0,W10,em,t
30.0,10.0,14,32.5,0.0,0.0,1.6257741980000002,24.39444,4.331,7.853981633974483,52.0,W10,em,t
30.0,10.0,14,32.5,0.0,0.0,1.6257741980000002,24.39444,4.331,7.853981633974483,52.0,W10,em,t
30.0,10.0,14,32.5,0.0,0.0,1.6257741980000002,24.39444,4.331,7.853981633974483,52.0,W10,em,t
30.0,10.0,14,32.5,0.0,0.0,1.6257741980000002,24.39444,4.331,7.853981633974483,52.0,W10,em,t
30.0,10.0,14,32.5,0.0,0.0,1.6257741980000002,24.39444,4.331,7.853981633974483,52.0,W10,em,t
30.0,11.0,7,37.5,0.0,0.0,0.9464047870000001,29.72308,4.447,0.0,80.0,W10,em,t
30.0,11.0,7,37.5,0.0,0.0,0.9464047870000001,29.72308,4.447,0.0,80.0,W10,em,t
30.0,11.0,7,37.5,0.0,0.0,0.9464047870000001,29.72308,4.447,0.0,80.0,W10,em,t
